Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Term Source 2 REF,Term Source 2 Accession,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,033_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 33",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,033_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,041_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 41",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,041_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,049_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 49",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,049_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,061_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 61",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,061_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,069_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 69",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,069_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,077_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 77",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,077_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,085_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 85",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,085_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,093_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 93",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,093_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,101_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 101",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,101_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,109_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 109",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,109_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,117_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 117",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,117_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,125_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 125",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,125_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,133_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 133",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,133_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,141_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 141",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,141_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,149_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 149",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,149_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,157_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 157",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,157_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,165_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 165",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,165_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,173_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 173",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,173_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,181_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 181",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,181_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,193_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 193",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,193_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,209_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 209",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,209_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,225_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 225",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,225_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,233_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 233",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,233_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,241_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 241",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,241_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,249_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 249",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,249_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,257_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 257",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,257_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,265_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 265",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,265_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,273_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 273",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,273_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,289_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 289",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,289_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,301_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 301",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,301_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,309_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 309",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,309_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,319_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 319",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,319_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,325_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 325",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,325_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,333_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 333",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,333_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,"1262,2,Embryo_Placenta,CS18,341_GAP43.svs",HuDSeN:597,"Embryo N1262, slide 341",Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS18/1262,2,Embryo_Placenta,CS18,341_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS18,CS18_1262_3DView.jpg,HuDSeN:597,3D view,Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS18/CS18_1262_3DView.jpg,3D view of data mapped into a CS18 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS18,CS18_1262_3DView.mpg,HuDSeN:597,3D movie,Homo sapiens,NCBITaxon,9606,CS18,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS18/CS18_1262_3DView.mpg,3D movie of data mapped into a CS18 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,102_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 102",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,102_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,118_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 118",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,118_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,126_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 126",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,126_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,135_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 135",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,135_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,143_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 143",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,143_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,151_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 151",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,151_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,167_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 167",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,167_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,175_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 175",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,175_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,191_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 191",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,191_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,199_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 199",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,199_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,207_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 207",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,207_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,215_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 215",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,215_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,239_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 239",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,239_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,259_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 259",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,259_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,287_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 287",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,287_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,295_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 295",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,295_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,303_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 303",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,303_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,323_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 323",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,323_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,381_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 381",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,381_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,393_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 393",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,393_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,406_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 406",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,406_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,413_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 413",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,413_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,421_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 421",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,421_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,429_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 429",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,429_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,437_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 437",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,437_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,445_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 445",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,445_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
